0.0,747.723,200.997,3.885,0.0001227,14.876,18.761,16.362,16.371,2.399,1.487,1.495,3.719,3.713,0.0067217150,0.21988
1.0,747.723,201.203,3.882,0.0001228,14.655,18.537,16.141,16.149,2.396,1.486,1.494,3.719,3.713,0.0067217150,0.21980
2.0,747.723,201.442,3.879,0.0001228,14.434,18.313,15.919,15.926,2.393,1.486,1.493,3.717,3.713,0.0067217150,0.21970
3.0,747.723,201.670,3.876,0.0001228,14.213,18.088,15.698,15.704,2.391,1.485,1.491,3.716,3.713,0.0067217150,0.21963
4.0,747.723,201.805,3.874,0.0001228,13.992,17.866,15.476,15.482,2.389,1.485,1.491,3.715,3.713,0.0072233753,0.21953
5.0,747.723,201.862,3.873,0.0001228,13.771,17.644,15.255,15.261,2.389,1.484,1.490,3.714,3.713,0.0067217150,0.21945
6.0,747.723,201.888,3.873,0.0001228,13.549,17.423,15.034,15.040,2.389,1.484,1.490,3.713,3.713,0.0067217150,0.21934
7.0,747.723,201.862,3.874,0.0001227,13.329,17.203,14.813,14.819,2.390,1.484,1.491,3.713,3.713,0.0067217150,0.21926
8.0,747.723,201.841,3.875,0.0001227,13.108,16.982,14.592,14.599,2.391,1.484,1.491,3.713,3.713,0.0067217150,0.21914
9.0,747.723,201.788,3.876,0.0001226,12.887,16.763,14.371,14.378,2.392,1.484,1.491,3.713,3.713,0.0067217150,0.21905
10.0,747.723,201.780,3.876,0.0001226,12.666,16.543,14.151,14.158,2.392,1.485,1.492,3.714,3.713,0.0067217150,0.21893
11.0,747.723,201.819,3.876,0.0001226,12.446,16.322,13.930,13.937,2.392,1.484,1.492,3.714,3.713,0.0067217150,0.21886
12.0,747.724,202.090,3.872,0.0001226,12.225,16.097,13.709,13.715,2.389,1.484,1.490,3.713,3.713,0.0067217150,0.21874
13.0,748.336,202.364,3.871,0.0001226,12.004,15.875,13.489,13.494,2.386,1.485,1.490,3.713,3.714,0.0067217150,0.21868
14.0,749.240,202.487,3.873,0.0001226,11.783,15.657,13.270,13.274,2.387,1.486,1.490,3.715,3.715,0.0067217150,0.21860
15.0,750.094,202.603,3.875,0.0001225,11.563,15.438,13.051,13.054,2.387,1.488,1.491,3.716,3.716,0.0067217150,0.21855
16.0,751.100,202.735,3.877,0.0001225,11.342,15.220,12.831,12.834,2.388,1.489,1.492,3.717,3.717,0.0067217150,0.21849
17.0,753.039,202.970,3.882,0.0001224,11.122,15.004,12.614,12.616,2.390,1.492,1.494,3.720,3.720,0.0067217150,0.21846
18.0,753.673,203.057,3.883,0.0001223,10.902,14.785,12.395,12.396,2.390,1.493,1.494,3.720,3.721,0.0067217150,0.21843
19.0,755.394,203.266,3.887,0.0001223,10.682,14.569,12.177,12.178,2.392,1.496,1.496,3.723,3.723,0.0067217150,0.21841
20.0,755.885,203.334,3.888,0.0001223,10.462,14.350,11.958,11.958,2.392,1.497,1.496,3.723,3.724,0.0067217150,0.21841
