0.0,747.724,201.569,3.876,0.0001229,14.879,18.755,16.365,16.371,2.390,1.486,1.492,3.717,3.713,0.0067217150,0.21991
1.0,747.723,201.700,3.874,0.0001229,14.658,18.532,16.143,16.149,2.389,1.485,1.491,3.717,3.713,0.0067217150,0.21986
2.0,747.723,201.811,3.873,0.0001229,14.437,18.310,15.922,15.927,2.388,1.485,1.490,3.716,3.713,0.0067217150,0.21978
3.0,747.723,201.893,3.872,0.0001229,14.216,18.088,15.700,15.705,2.387,1.484,1.490,3.714,3.713,0.0067217150,0.21972
4.0,747.723,201.930,3.872,0.0001229,13.994,17.866,15.478,15.484,2.388,1.484,1.490,3.713,3.713,0.0067217150,0.21962
5.0,747.723,201.927,3.872,0.0001228,13.773,17.645,15.257,15.263,2.388,1.484,1.490,3.713,3.713,0.0067217150,0.21955
6.0,747.723,201.919,3.873,0.0001228,13.552,17.425,15.036,15.042,2.389,1.484,1.490,3.713,3.713,0.0067217150,0.21945
7.0,747.723,201.891,3.873,0.0001228,13.331,17.204,14.815,14.822,2.389,1.484,1.490,3.713,3.713,0.0067217150,0.21937
8.0,747.723,201.894,3.874,0.0001227,13.110,16.984,14.594,14.601,2.389,1.484,1.491,3.714,3.713,0.0067217150,0.21926
9.0,747.724,201.909,3.874,0.0001227,12.889,16.763,14.374,14.380,2.389,1.485,1.491,3.714,3.713,0.0067217150,0.21919
10.0,747.742,202.001,3.873,0.0001227,12.668,16.541,14.153,14.158,2.388,1.485,1.490,3.715,3.713,0.0067217150,0.21910
11.0,747.762,202.016,3.873,0.0001227,12.448,16.320,13.932,13.938,2.388,1.485,1.490,3.715,3.713,0.0067217150,0.21905
12.0,747.743,202.148,3.871,0.0001227,12.227,16.097,13.711,13.716,2.386,1.484,1.489,3.714,3.713,0.0067217150,0.21896
13.0,748.397,202.367,3.870,0.0001227,12.006,15.876,13.491,13.495,2.385,1.485,1.489,3.714,3.714,0.0067217150,0.21891
14.0,749.240,202.480,3.872,0.0001226,11.785,15.657,13.271,13.275,2.386,1.486,1.490,3.715,3.715,0.0067217150,0.21884
15.0,750.057,202.588,3.874,0.0001226,11.564,15.439,13.052,13.055,2.387,1.488,1.491,3.716,3.716,0.0067217150,0.21880
16.0,750.987,202.710,3.876,0.0001225,11.344,15.220,12.833,12.835,2.387,1.489,1.492,3.717,3.717,0.0067217150,0.21874
17.0,752.737,202.921,3.881,0.0001225,11.123,15.004,12.615,12.616,2.389,1.492,1.493,3.719,3.720,0.0067217150,0.21871
18.0,753.357,203.005,3.882,0.0001224,10.903,14.785,12.395,12.396,2.389,1.493,1.494,3.720,3.721,0.0067217150,0.21868
19.0,754.922,203.194,3.886,0.0001224,10.682,14.568,12.178,12.178,2.390,1.495,1.495,3.722,3.723,0.0067217150,0.21867
20.0,755.427,203.263,3.887,0.0001224,10.462,14.349,11.958,11.958,2.391,1.496,1.496,3.723,3.723,0.0067217150,0.21866
