0.0,618.085,148.537,4.238,0.0001183,14.390,18.629,15.773,16.021,2.855,1.383,1.631,3.807,3.512,0.0094221419,0.21857
1.0,600.050,143.723,4.254,0.0001178,14.177,18.431,15.529,15.814,2.902,1.352,1.637,3.774,3.481,0.0102546846,0.21631
2.0,593.026,141.827,4.266,0.0001171,13.966,18.232,15.301,15.608,2.931,1.335,1.642,3.747,3.469,0.0102546846,0.21404
3.0,589.281,141.041,4.274,0.0001163,13.756,18.030,15.076,15.400,2.954,1.320,1.645,3.716,3.462,0.0102546846,0.21113
4.0,588.467,141.779,4.263,0.0001156,13.548,17.811,14.852,15.188,2.959,1.304,1.640,3.675,3.460,0.0102546846,0.20824
5.0,589.308,143.459,4.243,0.0001149,13.339,17.582,14.628,14.972,2.955,1.288,1.633,3.627,3.462,0.0102546846,0.20469
6.0,595.807,147.117,4.211,0.0001142,13.134,17.345,14.415,14.754,2.930,1.281,1.620,3.587,3.474,0.0102546846,0.20119
7.0,607.643,152.185,4.183,0.0001133,12.928,17.111,14.211,14.538,2.900,1.283,1.610,3.559,3.494,0.0102546846,0.19726
8.0,621.183,156.619,4.180,0.0001121,12.726,16.906,14.024,14.334,2.882,1.297,1.608,3.563,3.518,0.0094221419,0.19359
9.0,634.259,163.032,4.134,0.0001114,12.525,16.659,13.823,14.116,2.836,1.298,1.591,3.529,3.540,0.0094221419,0.18981
10.0,648.768,169.317,4.103,0.0001105,12.325,16.429,13.640,13.904,2.789,1.315,1.579,3.535,3.563,0.0086242885,0.18611
11.0,666.284,175.465,4.091,0.0001095,12.127,16.218,13.457,13.701,2.761,1.330,1.574,3.529,3.592,0.0086242885,0.18276
12.0,681.521,182.659,4.052,0.0001089,11.931,15.983,13.277,13.490,2.705,1.347,1.559,3.533,3.615,0.0078691296,0.17932
13.0,698.446,188.573,4.042,0.0001080,11.735,15.777,13.105,13.291,2.673,1.370,1.555,3.549,3.641,0.0078691296,0.17648
14.0,714.622,195.388,4.016,0.0001074,11.542,15.558,12.932,13.087,2.626,1.390,1.545,3.561,3.665,0.0078691296,0.17368
15.0,730.759,201.101,4.006,0.0001068,11.348,15.355,12.765,12.890,2.590,1.416,1.542,3.586,3.689,0.0072233753,0.17146
16.0,747.723,207.030,3.997,0.0001062,11.158,15.155,12.599,12.696,2.556,1.441,1.538,3.606,3.713,0.0072233753,0.16950
17.0,763.682,212.417,3.990,0.0001058,10.966,14.956,12.434,12.501,2.522,1.468,1.535,3.633,3.735,0.0067217150,0.16798
18.0,780.824,217.388,3.993,0.0001054,10.777,14.769,12.272,12.313,2.497,1.496,1.536,3.659,3.758,0.0067217150,0.16692
19.0,795.098,222.913,3.974,0.0001054,10.586,14.560,12.109,12.116,2.452,1.522,1.529,3.688,3.776,0.0062360651,0.16617
20.0,813.926,227.074,3.990,0.0001052,10.397,14.387,11.949,11.932,2.438,1.552,1.535,3.713,3.800,0.0062360651,0.16620
