0.0,708.584,184.134,3.994,0.0001209,14.613,18.607,16.040,16.150,2.567,1.427,1.537,3.670,3.656,0.0078691296,0.21863
1.0,709.263,184.361,3.999,0.0001204,14.396,18.395,15.825,15.935,2.570,1.429,1.539,3.675,3.657,0.0078691296,0.21702
2.0,710.884,184.700,4.006,0.0001199,14.180,18.186,15.613,15.721,2.573,1.433,1.541,3.680,3.660,0.0078691296,0.21571
3.0,712.426,185.069,4.012,0.0001193,13.964,17.976,15.400,15.508,2.576,1.436,1.544,3.684,3.662,0.0078691296,0.21414
4.0,713.423,185.297,4.018,0.0001189,13.751,17.768,15.189,15.297,2.579,1.439,1.546,3.688,3.664,0.0078691296,0.21284
5.0,714.031,185.475,4.023,0.0001184,13.536,17.559,14.977,15.084,2.582,1.441,1.548,3.692,3.664,0.0078691296,0.21131
6.0,714.622,185.708,4.027,0.0001180,13.324,17.351,14.767,14.874,2.584,1.443,1.549,3.696,3.665,0.0072233753,0.21004
7.0,714.622,186.120,4.025,0.0001176,13.112,17.137,14.556,14.661,2.581,1.445,1.549,3.700,3.665,0.0072233753,0.20856
8.0,714.721,187.282,4.010,0.0001175,12.901,16.911,14.349,14.444,2.562,1.448,1.543,3.708,3.665,0.0072233753,0.20741
9.0,715.286,187.878,4.007,0.0001172,12.689,16.696,14.139,14.231,2.557,1.450,1.542,3.711,3.666,0.0072233753,0.20625
10.0,716.042,188.693,4.000,0.0001170,12.479,16.480,13.930,14.019,2.550,1.451,1.539,3.712,3.667,0.0072233753,0.20525
11.0,719.065,191.107,3.978,0.0001170,12.268,16.245,13.721,13.798,2.524,1.453,1.531,3.710,3.672,0.0072233753,0.20419
12.0,720.126,192.173,3.968,0.0001169,12.058,16.026,13.511,13.585,2.515,1.452,1.527,3.705,3.673,0.0072233753,0.20345
13.0,727.833,194.500,3.967,0.0001166,11.847,15.814,13.306,13.373,2.508,1.459,1.527,3.702,3.685,0.0072233753,0.20243
14.0,731.674,195.684,3.968,0.0001164,11.638,15.606,13.099,13.165,2.507,1.461,1.527,3.697,3.690,0.0072233753,0.20175
15.0,741.410,197.046,3.993,0.0001157,11.428,15.420,12.902,12.964,2.518,1.475,1.536,3.706,3.704,0.0072233753,0.20068
16.0,747.723,200.061,3.974,0.0001157,11.222,15.196,12.703,12.751,2.493,1.482,1.529,3.707,3.713,0.0072233753,0.20006
17.0,748.655,203.853,3.922,0.0001163,11.011,14.933,12.493,12.520,2.440,1.482,1.509,3.706,3.714,0.0067217150,0.19929
18.0,763.514,205.677,3.956,0.0001157,10.803,14.760,12.308,12.326,2.451,1.505,1.522,3.725,3.734,0.0067217150,0.19920
19.0,768.045,209.040,3.926,0.0001160,10.594,14.520,12.094,12.105,2.426,1.500,1.511,3.700,3.741,0.0067217150,0.19868
20.0,780.614,212.827,3.922,0.0001160,10.386,14.307,11.905,11.895,2.403,1.519,1.509,3.716,3.757,0.0067217150,0.19849
