USGS,5330000,10/1/1995,2740
USGS,5330000,10/2/1995,2920
USGS,5330000,10/3/1995,3320
USGS,5330000,10/4/1995,3990
USGS,5330000,10/5/1995,4940
USGS,5330000,10/6/1995,5720
USGS,5330000,10/7/1995,6660
USGS,5330000,10/8/1995,7390
USGS,5330000,10/9/1995,7890
USGS,5330000,10/10/1995,8570
USGS,5330000,10/11/1995,9030
USGS,5330000,10/12/1995,9120
USGS,5330000,10/13/1995,9020
USGS,5330000,10/14/1995,8870
USGS,5330000,10/15/1995,8780
USGS,5330000,10/16/1995,8740
USGS,5330000,10/17/1995,8660
USGS,5330000,10/18/1995,8500
USGS,5330000,10/19/1995,8310
USGS,5330000,10/20/1995,8170
USGS,5330000,10/21/1995,8030
USGS,5330000,10/22/1995,7910
USGS,5330000,10/23/1995,7980
USGS,5330000,10/24/1995,8710
USGS,5330000,10/25/1995,9890
USGS,5330000,10/26/1995,10900
USGS,5330000,10/27/1995,11200
USGS,5330000,10/28/1995,11500
USGS,5330000,10/29/1995,11600
USGS,5330000,10/30/1995,11500
USGS,5330000,10/31/1995,11300
USGS,5330000,11/1/1995,11200
USGS,5330000,11/2/1995,11400
USGS,5330000,11/3/1995,12100
USGS,5330000,11/4/1995,12500
USGS,5330000,11/5/1995,12600
USGS,5330000,11/6/1995,12400
USGS,5330000,11/7/1995,11900
USGS,5330000,11/8/1995,11600
USGS,5330000,11/9/1995,11300
USGS,5330000,11/10/1995,11200
USGS,5330000,11/11/1995,11000
USGS,5330000,11/12/1995,10600
USGS,5330000,11/13/1995,10100
USGS,5330000,11/14/1995,10100
USGS,5330000,11/15/1995,9870
USGS,5330000,11/16/1995,9540
USGS,5330000,11/17/1995,9190
USGS,5330000,11/18/1995,8960
USGS,5330000,11/19/1995,8690
USGS,5330000,11/20/1995,8470
USGS,5330000,11/21/1995,8100
USGS,5330000,11/22/1995,7790
USGS,5330000,11/23/1995,7390
USGS,5330000,11/24/1995,7090
USGS,5330000,11/25/1995,6800
USGS,5330000,11/26/1995,6600
USGS,5330000,11/27/1995,6600
USGS,5330000,11/28/1995,6400
USGS,5330000,11/29/1995,6200
USGS,5330000,11/30/1995,6200
USGS,5330000,12/1/1995,6000
USGS,5330000,12/2/1995,6000
USGS,5330000,12/3/1995,5800
USGS,5330000,12/4/1995,5800
USGS,5330000,12/5/1995,5600
USGS,5330000,12/6/1995,5400
USGS,5330000,12/7/1995,5200
USGS,5330000,12/8/1995,5000
USGS,5330000,12/9/1995,4700
USGS,5330000,12/10/1995,4500
USGS,5330000,12/11/1995,4300
USGS,5330000,12/12/1995,4100
USGS,5330000,12/13/1995,3800
USGS,5330000,12/14/1995,3700
USGS,5330000,12/15/1995,3600
USGS,5330000,12/16/1995,3500
USGS,5330000,12/17/1995,3500
USGS,5330000,12/18/1995,3400
USGS,5330000,12/19/1995,3400
USGS,5330000,12/20/1995,3300
